feature,score,normalized_score,importance,normalized_importance,combined_score
x348,2.5098317279394644,0.009168084596554738,0.0003032156731094378,0.0011460168919382202,0.005157050744246479
x723,2.2404226201834496,0.008183968624358754,0.000552794822509746,0.0020893121977356016,0.005136640411047178
x291,2.1043826671891064,0.007687032601246389,0.0006771474419293241,0.0025593083590493538,0.005123170480147872
x694,2.321543404698776,0.008480292161389654,0.0004460120639489212,0.001685722093624137,0.005083007127506895
x460,2.3605845263726253,0.008622904234647687,0.00038900137941868217,0.0014702477191546027,0.005046575976901145
x516,2.1708240267398025,0.007929734133102068,0.0005574843121840103,0.0021070363289659062,0.005018385231033987
x808,0.20485430389801945,0.0007483057797055128,0.002457167061957674,0.009286970328546824,0.0050176380541261684
x271,1.901003415792539,0.006944114993969781,0.0007917290141975408,0.002992374420501997,0.004968244707235889
x744,2.312704491816218,0.008448004777280681,0.00039245019142443986,0.0014832826548991384,0.00496564371608991
x557,2.444669897321459,0.008930057015294257,0.0002463658620867908,0.0009311505459234001,0.004930603780608829
x486,2.2679219829801496,0.008284420173227522,0.0004013956044713736,0.001517092234569021,0.004900756203898272
x782,2.1189513965896696,0.007740250250111772,0.0005442280139469616,0.0020569335702646913,0.004898591910188232
x293,2.1692141156718012,0.007923853340099072,0.00047462542592151686,0.0017938675460655157,0.0048588604430822935
x207,1.5641032345543782,0.005713463023241097,0.0010359118277503893,0.00391527403905689,0.004814368531148994
x695,2.472609685029685,0.009032117378332656,0.00014411685993957253,0.0005446959723755256,0.004788406675354091
x809,1.9569471221019237,0.007148469981748317,0.0006155710323922554,0.002326577627320599,0.004737523804534459
x567,1.8167590670041522,0.0066363814882228886,0.0007224110810204531,0.0027303842617462004,0.004683382874984545
x222,2.2252366201375313,0.008128496167159972,0.0003204362134703139,0.0012111026770478346,0.0046697994221039036
x13,2.1281133364425613,0.0077737176091800305,0.00036763181568610155,0.0013894805188323135,0.004581599064006172
x188,2.0076485793660197,0.007333675724504411,0.0004819485805638707,0.0018215457291764008,0.004577610726840406
x142,1.745619478501701,0.00637651794506415,0.0007177694145834898,0.0027128408805319228,0.0045446794127980365
x762,1.7914018075889584,0.006543754760754532,0.000665120040147569,0.00251385026822354,0.004528802514489036
x229,0.609293258643559,0.0022256679908739235,0.0018070383703331367,0.006829780517430086,0.004527724254152005
x622,1.9946537779505515,0.007286207427181446,0.00046251217475968756,0.001748084983754707,0.004517146205468076
x526,2.202381570123751,0.00804500968093372,0.00025431250534137413,0.0009611852315007267,0.004503097456217223
x123,1.5470870741750198,0.005651305231493608,0.0008860267246289472,0.0033487767394101186,0.004500040985451863
x176,0.7612789050522775,0.002780851530959761,0.0016162371323163631,0.00610863889725062,0.00444474521410519
x219,1.9735238425534078,0.007209022557341668,0.0004363733901520561,0.0016492923046431997,0.004429157430992434
x624,2.200268912753614,0.008037292421932914,0.00020472382181342894,0.0007737626342806527,0.004405527528106783
x793,1.2722785307282332,0.004647465832170779,0.0010615955306205404,0.00401234671684717,0.004329906274508974
x680,1.4364480691048056,0.005247155524216165,0.0008978023911720861,0.003393283385896688,0.004320219455056427
x181,1.455942555786401,0.0053183663153914,0.000869766145201281,0.003287319168613365,0.004302842742002383
x679,0.02123691315509481,7.757564549374902e-05,0.002243113628938363,0.00847794602085888,0.004277760833176315
x391,1.4833987921784777,0.005418660329186589,0.000820062963937739,0.003099463822196203,0.004259062075691396
x199,1.6278061809422544,0.005946161492637419,0.0006803490522575526,0.002571408985246963,0.004258785238942191
x65,1.657301287261846,0.006053903229628049,0.000624872977096365,0.002361734733974968,0.0042078189818015085
x35,1.9543068009879814,0.007138825236618505,0.00032935562366081736,0.0012448139777850942,0.0041918196072017995
x363,1.8536772905519427,0.006771238894348095,0.0004203547297692527,0.0015887490774522735,0.004179993985900184
x755,1.386014951443371,0.005062929990671081,0.0008632551977276956,0.0032627107580034086,0.004162820374337245
x427,1.745450365163637,0.006375900196323263,0.0005070876465585796,0.001916559928086521,0.004146230062204892
x544,1.857497720737002,0.00678519442241874,0.00038620229214244705,0.0014596684464287597,0.00412243143442375
x351,2.0336101728729035,0.007428510004780199,0.00020822862886740867,0.0007870092057578313,0.004107759605269015
x719,1.8902734201222675,0.006904919733614029,0.0003381045182400808,0.0012778808073153865,0.004091400270464707
x597,1.3954071671822952,0.005097238517208931,0.0008055243279975775,0.003044514412087209,0.004070876464648069
x46,1.8606024463153752,0.006796535575865303,0.0003492786186298606,0.0013201138082271806,0.004058324692046242
x95,1.7677387192449885,0.006457316616978506,0.0004355223057689629,0.0016460755940111685,0.004051696105494837
x305,1.4176540373253896,0.005178503402503813,0.0007700890083452115,0.00291058507236543,0.004044544237434621
x152,1.5224525144688432,0.005561318430836447,0.000657948999250505,0.0024867470056628045,0.004024032718249626
x93,1.5115714663552404,0.005521571395808489,0.0006613123928581127,0.002499459098837369,0.004010515247322929
x378,1.4524046250139082,0.005305442720451592,0.0007149231726610267,0.0027020833847592415,0.004003763052605417
x373,1.949343815584173,0.007120696104881479,0.0002271007305997102,0.0008583371392706485,0.003989516622076064
x701,2.022904342445851,0.007389403016873814,0.0001508444985362931,0.0005701233765582725,0.0039797631967160435
x451,1.339043018478291,0.004891347708762045,0.0008061797288156031,0.0030469915281305356,0.0039691696184462905
x477,1.1866091692553102,0.004334526942852727,0.0009439983759139442,0.003567883129739025,0.003951205036295876
x212,1.7687394664035192,0.006460972214486114,0.0003787129161324133,0.0014313620223921704,0.003946167118439143
x572,1.6875063173763865,0.006164238224699188,0.0004295771455909728,0.0016236056012189554,0.003893921912959072
x730,1.7325596272443529,0.006328812029240029,0.00037440814563311484,0.00141509195410209,0.0038719519916710597
x196,1.7062258635967193,0.006232618260478729,0.0003911992595382687,0.0014785547031494317,0.0038555864818140806
x80,1.4839802116619476,0.005420784177949516,0.0006011169632618669,0.0022719478411660768,0.0038463660095577963
x580,1.6919596657118905,0.006180505719377546,0.0003991271820917221,0.0015085186330184408,0.0038445121761979933
x282,1.5550019283105665,0.005680217150757477,0.0005213600123319847,0.0019705029584599536,0.0038253600546087154
x94,1.6421950997200376,0.0059987223169903625,0.00041979808946674037,0.0015866452310947586,0.0037926837740425608
x655,1.3621485230205335,0.004975749072379863,0.0006890947274723466,0.0026044636470485046,0.003790106359714184
x829,1.0519365865569157,0.003842585743261208,0.000987392237096684,0.0037318921250916277,0.0037872389341764177
x818,1.833884149408075,0.006698937157774103,0.000210205133452232,0.0007944794912413372,0.0037467083245077202
x189,1.508333306964314,0.005509742826226449,0.0005162543220283114,0.0019512057787561096,0.0037304743024912795
x498,1.5706333660540988,0.005737316733172963,0.00045279684979959294,0.00171136548835145,0.0037243411107622066
x426,1.2796527461511653,0.004674402869454217,0.0007261711364324052,0.00274459555555081,0.0037094992125025136
x266,1.436964714896142,0.005249042763216572,0.0005661216161675894,0.0021396813969614984,0.0036943620800890353
x243,1.5953521532670805,0.0058276112058143256,0.0003989054817899178,0.0015076807070358883,0.003667645956425107
x462,1.0269036873009514,0.0037511438607155077,0.0009453931074964746,0.0035731545787274902,0.0036621492197214988
x48,1.617654180006148,0.0059090775708866405,0.0003705488327515534,0.001400505512351937,0.0036547915416192886
x103,1.3364499621539578,0.004881875615680873,0.0006363959268322635,0.002405286226240767,0.00364358092096082
x480,0.8544999643988725,0.003121375777567997,0.0010687081030595741,0.004039228995314764,0.0035803023864413807
x117,1.238414491677843,0.004523764959582839,0.0006971837226011202,0.002635036357757409,0.003579400658670124
x786,1.3226782856566692,0.00483156949604823,0.0006111063308359057,0.002309703092608823,0.0035706362943285267
x722,1.772457549887448,0.006474553883543146,0.00015809668727767714,0.0005975333409440864,0.003536043612243616
x106,1.5072191002646744,0.005505672775965059,0.0004100964665890164,0.0015499775233108238,0.0035278251496379414
x364,1.7669071997094636,0.00645427918567962,0.00015877153247786021,0.0006000839478798106,0.0035271815667797155
x504,1.2863607278744733,0.004698906242818583,0.000605371862513989,0.002288029418897276,0.0034934678308579294
x11,1.5842780680670434,0.005787159031744971,0.0003044431171983203,0.0011506560705312784,0.003468907551138125
x688,0.8095170640986299,0.0029570591699006007,0.0010405609538602168,0.003932845614430866,0.0034449523921657333
x434,1.2805302122521847,0.0046776081375027485,0.0005588262475515172,0.002112108232351643,0.0033948581849271957
x311,1.7607918709356463,0.006431940695449388,7.545274283966038e-05,0.00028517694006573424,0.003358558817757561
x217,1.1357982921674254,0.004148921503897934,0.0006689692344533089,0.00252839846637403,0.003338659985135982
x432,1.1070049086737468,0.004043743067928518,0.0006917217412223315,0.0026143925603594933,0.0033290678141440055
x388,1.4946586662187191,0.005459791165408919,0.0003059173268476075,0.0011562279103475262,0.0033080095378782226
x638,1.3021829290827973,0.004756702659035186,0.0004903110656198934,0.001853152107021269,0.0033049273830282272
x666,1.2890450492973298,0.0047087117152791996,0.00049193859830805,0.001859303437965616,0.0032840075766224076
x195,1.1619356840320423,0.004244397952410616,0.0006135829193302328,0.0023190634670900404,0.003281730709750328
x521,1.2658158547049276,0.004623858528206049,0.0005079992073872336,0.0019200052120883463,0.003271931870147198
x38,1.4544741559068717,0.005313002444113804,0.00032197511550176305,0.0012169190245505648,0.0032649607343321844
x472,1.2335785325321962,0.004506099838029382,0.0005332581939367574,0.002015472655977854,0.003260786247003618
x457,0.693094869272819,0.002531784232462502,0.0010514405617738436,0.0039739655681549635,0.0032528749003087327
x81,1.2453766295451467,0.004549196731852576,0.0005056533456153514,0.0019111389249694786,0.003230167828411027
x179,0.760436336621888,0.0027777737395037823,0.0009546210456178456,0.003608031974267116,0.003192902856885449
x661,1.1516298242588443,0.0042067520046010064,0.0005628400691131517,0.0021272786464126563,0.003167015325506831
x563,1.0001173425698184,0.003653296872890104,0.0006985982602432308,0.0026403826646139023,0.0031468397687520033
x577,1.3969630125396104,0.005102921815294708,0.00029096099484970315,0.0010996997997282305,0.0031013108075114695
x513,1.295347886941986,0.004731735150707677,0.0003759580083140745,0.0014209497278588024,0.0030763424392832397
x347,0.9190298734510807,0.003357095032613169,0.0007360702429605493,0.0027820096614247325,0.0030695523470189506
x55,1.4917621969731443,0.0054492107449053695,0.00018019169922287934,0.00068104240449978,0.0030651265747025746
x446,1.3257928854283085,0.004842946718621731,0.00033921474545778584,0.0012820769596195596,0.003062511839120645
x627,1.192523506830612,0.004356131238718197,0.00044012318198165116,0.001663464806789607,0.0030097980227539022
x466,0.5203516645924996,0.0019007760671105748,0.0010870716484052564,0.004108634817732227,0.003004705442421401
x491,1.37830070738826,0.005034750873597844,0.000255568905319331,0.0009659338501423815,0.003000342361870113
x204,1.4628530555279273,0.005343609460391721,0.0001685091862688747,0.0006368878360756597,0.0029902486482336907
x162,1.1385656683669396,0.004159030364514047,0.00047880307711497335,0.0018096571613820005,0.0029843437629480237
x728,0.8126129180420705,0.002968367916433717,0.0007895663563881186,0.0029842005607682177,0.002976284238600967
x5,1.0770611390028302,0.0039343624228332,0.0005262763620017453,0.001989084516960681,0.0029617234698969407
x803,1.2119182468314267,0.004426977668411568,0.0003939613658819606,0.0014889942048240635,0.0029579859366178156
x656,1.1151084096244641,0.004073344089151336,0.0004863886504357292,0.0018383271673598396,0.0029558356282555877
x743,1.0426935812419444,0.0038088222627414873,0.0005520252050099792,0.002086403394750521,0.002947612828746004
x275,0.8893796826928,0.0032487867926025626,0.0006937773278150585,0.002622161739749032,0.002935474266175797
x7,1.2553310930809427,0.004585559075508349,0.0003361158864258038,0.001270364686438005,0.002927961880973177
x161,0.954603827813464,0.003487042000530444,0.0006254061336718488,0.0023637498225595605,0.002925395911545002
x448,1.184738307751518,0.004327692932291674,0.00040242986931313444,0.0015210012837525305,0.002924347108022102
x494,0.9571397848187931,0.0034963055173229305,0.0006211514510138421,0.0023476690634552893,0.00292198729038911
x210,0.8681873542476565,0.0031713740091796035,0.0007036960925962181,0.002659650144849609,0.002915512077014606
x70,1.2222791350123248,0.004464824627743739,0.00034374440881159113,0.0012991970202846982,0.002882010824014219
x475,0.9872005168245768,0.0036061134104160854,0.0005493034839849921,0.002076116531153424,0.0028411149707847547
x738,0.752827745795829,0.002749980559754976,0.0007746200348147526,0.002927710284986082,0.0028388454223705287
x820,0.9228931131828195,0.0033712069383170754,0.0006065855637617883,0.002292616655821676,0.0028319117970693757
x216,0.8264436182951225,0.0030188896420689547,0.000698147917817718,0.0026386805757294407,0.0028287851088991977
x85,1.0990361985161479,0.00401463441971238,0.00043402165328900317,0.0016404038123604154,0.0028275191160363976
x3,0.9341456971988671,0.0034123111450415876,0.0005900504330959508,0.0022301214066179314,0.0028212162758297597
x241,1.03375910639465,0.003776185803366964,0.00045823640825485207,0.0017319245373296419,0.002754055170348303
x257,0.05323234232863115,0.00019445073241715878,0.0013914887354690808,0.005259192506232242,0.0027268216193247004
x389,0.7440343889073104,0.002717859585689586,0.0007161072066443092,0.0027065584929604623,0.0027122090393250243
x515,1.020484354242149,0.0037276948828890624,0.00044669873531493273,0.0016883173980706044,0.0027080061404798333
x131,0.4198495529079773,0.001533655095692878,0.001014635413443075,0.0038348589010595287,0.002684256998376203
x53,1.188367668709097,0.004340950509650389,0.00025738336294311157,0.0009727916720525572,0.0026568710908514734
x385,0.6624065785073004,0.0024196839499097227,0.0007618598473301299,0.002879482598561712,0.002649583274235717
x757,1.1455540581929813,0.004184558031729989,0.0002916555460257148,0.0011023248862610682,0.0026434414589955285
x747,1.250428199156205,0.004567649450026472,0.00018409983888347705,0.000695813389195819,0.0026317314196111453
x357,0.8461025766389181,0.0030907012265547536,0.0005698994308623035,0.002153959812751675,0.0026223305196532145
x0,0.4595553921740829,0.0016786952947295366,0.0009342606850783295,0.00353107910153149,0.0026048871981305135
x618,0.5541824039234452,0.00202435530021109,0.000842212764798162,0.003183179962852134,0.002603767631531612
x183,0.427997487993435,0.0015634184289550807,0.0009591815831605748,0.003625268725278993,0.002594343577117037
x97,0.8998250326790515,0.0032869422797806597,0.0005018766919780448,0.0018968648974465306,0.002591903588613595
x384,0.8638731511633413,0.0031556147937694965,0.0005311929679957299,0.002007667044250019,0.0025816409190097577
x61,1.0778152990205858,0.003937117270006879,0.0003005057717714826,0.001135774701364972,0.0025364459856859257
x811,0.7130678074856338,0.002604742744038567,0.000648044113536735,0.0024493110571041656,0.0025270269005713665
x428,0.7494956464521125,0.0027378088399033036,0.0006040336510717216,0.0022829715902497774,0.0025103902150765403
x84,0.6592927792520042,0.002408309651516945,0.000690600563678126,0.0026101550208176057,0.0025092323361672756
x539,0.8717006740933778,0.003184207703646751,0.00048417661768210946,0.0018299666928659837,0.0025070871982563673
x58,1.0460604535743203,0.003821121003738902,0.0003147098012718436,0.0011894594518070357,0.0025052902277729687
x693,0.8464148366505757,0.0030918418712326933,0.0005047239459086587,0.0019076262181482585,0.002499734044690476
x463,0.8134085501526512,0.002971274255697955,0.0005352171505916864,0.0020228766182931964,0.0024970754369955757
x423,0.8175473719967874,0.0029863928265466315,0.0005298546101853165,0.002002608662397714,0.0024945007444721725
x789,0.8336197976760727,0.003045103279785065,0.0004954067524070528,0.0018724114779971335,0.0024587573788910993
x488,0.9364548212675528,0.0034207460710049434,0.00038929006351042905,0.0014713388132995163,0.0024460424421522296
x22,1.025660636213602,0.0037466031588828733,0.00030269555079044165,0.0011440510668958303,0.0024453271128893517
x386,1.0128574231878058,0.0036998347087029166,0.0003102725604742409,0.001172688706233423,0.00243626170746817
x317,1.0829258285392178,0.003955785360954344,0.00020433459223478286,0.0007722915240725421,0.002364038442513443
x508,0.7669446474289228,0.002801547741320451,0.0005050483788256062,0.001908852426540819,0.002355200083930635
x473,0.5284871343265044,0.0019304938660864054,0.0007336985929467774,0.0027730459065182793,0.0023517698863023424
x573,1.0124105222530253,0.0036982022384736434,0.00025361964000639436,0.0009585665166777674,0.0023283843775757053
x764,0.5921707468414618,0.0021631217113924645,0.0006552109682774333,0.002476398497903914,0.002319760104648189
x549,0.8736826334303236,0.003191447539953613,0.0003774266085468142,0.0014265003666399866,0.0023089739532967998
x588,0.9716566492355322,0.0035493337102363437,0.00028026204493210435,0.0010592626507977927,0.002304298180517068
x329,0.9440032399693548,0.003448319449912362,0.00030305658598606117,0.0011454156152007422,0.002296867532556552
x121,0.5582349612912392,0.002039158758294246,0.0006696761949279448,0.0025310704543935044,0.0022851146063438753
x584,0.7918937514084633,0.002892683530762581,0.0004353739722951234,0.001645514961162224,0.0022690992459624025
x157,0.6975414883365788,0.0025480271459978536,0.0005221693186997964,0.0019735617672568544,0.002260794456627354
x421,0.6789355742740687,0.002480062193518205,0.0005217235807267563,0.0019718770811018023,0.0022259696373100038
x605,0.6730027403124557,0.002458390332790698,0.0005224624871612002,0.0019746698102729257,0.002216530071531812
x346,0.28499311167638663,0.0010410422851055395,0.000891730600734824,0.0033703347885037692,0.0022056885368046545
x667,0.7569855584881635,0.0027651685016698096,0.00041922215313939187,0.0015844684545678275,0.0021748184781188186
x274,0.7167503331598587,0.0026181945251019917,0.00045096138294646517,0.001704428261140514,0.002161311393121253
x430,0.7256374153439108,0.00265065786532234,0.00043774381176707477,0.0016544718730467163,0.002152564869184528
x652,0.8489654911489383,0.00310115907603063,0.0003165611629991566,0.0011964567543898174,0.0021488079152102236
x136,0.8182404113567365,0.0029889244080108486,0.0003366346141879253,0.0012723252406917223,0.0021306248243512854
x550,0.6310526676843594,0.002305152244991978,0.000517390882399836,0.0019555014583663276,0.0021303268516791526
x619,0.24117261836502518,0.0008809717970050668,0.0008847476249041877,0.0033439423260830776,0.0021124570615440722
x816,0.2554255463327624,0.0009330358648476131,0.0008680451993824369,0.0032808147786579224,0.0021069253217527676
x31,0.5538407673773135,0.002023107346923488,0.0005789705977009709,0.0021882446843748864,0.002105676015649187
x186,0.009225663133030845,3.370013181416881e-05,0.0010877204565562769,0.004111087016502402,0.0020723935741582857
x390,0.7167971856510388,0.0026183656710787985,0.00039691918674981583,0.0015001734180986558,0.0020592695445887273
x492,0.2866861527698782,0.0010472267411381028,0.0008118085122446893,0.0030682657611694935,0.0020577462511537983
x168,0.0004847906464428848,1.7708763534740157e-06,0.0010816327271048125,0.004088078176908514,0.002044924526630994
x119,0.429983586633306,0.0015706733855901172,0.00066358944727927,0.0025080653255661798,0.0020393693555781486
x689,0.9867865694689353,0.0036046013152693096,0.00012408650850667384,0.0004689903834850866,0.002036795849377198
x105,0.6360823268425938,0.0023235249271687177,0.00045953539610252785,0.0017368341186866768,0.0020301795229276972
x125,0.5746826256506267,0.0020992399089881223,0.0005179869621774111,0.0019577543679439842,0.0020284971384660535
x67,0.20606625309502302,0.0007527328704308251,0.0008702514515782706,0.003289153405280922,0.0020209431378558737
x401,0.6455120888175179,0.0023579706051594313,0.00043831486648064676,0.0016566301993009736,0.0020073004022302023
x616,0.4006946150361992,0.001463684631579577,0.0006720939228704767,0.0025402083628460552,0.002001946497212816
x607,0.6340616360977946,0.0023161436101323744,0.00044334812399526445,0.0016756536161120993,0.001995898613122237
x628,0.06453277357132073,0.00023572971875604975,0.0009807301130613855,0.0037067123360578196,0.001971221027406935
x252,0.5669136390382798,0.002070860824566406,0.0004946488360269715,0.0018695468999054318,0.0019702038622359187
x376,0.5405698208404073,0.001974630327857911,0.0005161764119238559,0.0019509113141103905,0.001962770820984151
x227,0.18012265203021147,0.0006579643141751697,0.000863124392118867,0.003262216372486524,0.0019600903433308467
x118,0.7142509657207194,0.002609064665173607,0.00034625332488380045,0.0013086795782597585,0.0019588721217166827
x344,0.7430804499447399,0.0027143749723541827,0.00031171073444909235,0.0011781243476427995,0.0019462496599984911
x632,0.717119074418432,0.0026195414883327162,0.00033670589187818943,0.0012725946378380618,0.001946068063085389
x467,0.3507196461358069,0.0012811326550910404,0.0006907777005307219,0.002610824517295733,0.0019459785861933867
x323,0.6351561815538174,0.002320141840461477,0.000415855309376471,0.0015717433213804297,0.0019459425809209533
x724,0.4040592146881871,0.0014759750707749925,0.0006381489464413524,0.0024119118404885825,0.0019439434556317876
x321,0.42209108258856104,0.0015418431082630081,0.0006170120741652677,0.0023320241076984936,0.0019369336079807509
x239,0.3221077859768171,0.0011766172999449923,0.000713388130832653,0.002696281627062788,0.00193644946350389
x108,0.6948450453545457,0.0025381773950787505,0.00035099072978633615,0.0013265848071899837,0.001932381101134367
x710,0.5934357800132166,0.0021677427108829834,0.00044817027477682425,0.0016938791457968595,0.0019308109283399215
x52,0.7527737212099442,0.002749783215061237,0.0002909529989948038,0.0010996695790450903,0.0019247263970531637
x609,0.35808708843731873,0.0013080449510543839,0.0006513577886416944,0.0024618352370244694,0.0018849400940394267
x416,0.5535498945566353,0.002022044826836133,0.0004618164607352131,0.0017454555021852688,0.001883750164510701
x643,0.4034306772058807,0.001473679106170775,0.0006040671532738496,0.002283098213287307,0.0018783886597290409
x341,0.3535280235828055,0.0012913912878617234,0.0006508569958903807,0.0024599424689281495,0.0018756668783949364
x775,0.317938108180567,0.001161386016368949,0.0006751585587253814,0.002551791288033741,0.001856588652201345
x676,2.774037773697269e-05,1.0133194468847814e-07,0.0009821098445796294,0.003711927091647569,0.0018560142117961288
x417,0.5209247871269946,0.0019028696082121353,0.0004780921726710115,0.001806970266958043,0.0018549199375850892
x44,0.6256700900359751,0.0022854903980726923,0.0003679794340100473,0.0013907943574842003,0.0018381423777784462
x471,0.08386194748155021,0.0003063366441597662,0.0008898889772315192,0.003363374291964344,0.001834855468062055
x683,0.4699616416397409,0.0017167079528579488,0.0005155357601438157,0.001948489942700901,0.0018325989477794248
x102,0.6685155020619316,0.0024419990427182454,0.00031882153279516135,0.001204999920848477,0.0018234994817833612
x735,0.6558942063245177,0.0023958951124225898,0.0003297580323399856,0.0012463348989797678,0.0018211150057011788
x279,0.30307059066762837,0.001107076933898593,0.0006665297150886243,0.002519178196288816,0.0018131275650937043
x639,0.8174852271929453,0.0029861658197666476,0.00016801369397347548,0.000635015101284184,0.001810590460525416
x96,0.443059921730832,0.0016184395147104307,0.0005182396735348433,0.0019587095015669662,0.0017885745081386985
x57,0.600021825459553,0.00219180066709439,0.00036496138856008235,0.0013793875227687375,0.0017855940949315636
x127,0.12870114131579186,0.0004701283110422076,0.0008180705728080856,0.0030919334928220135,0.0017810309019321104
x630,0.4923469844373394,0.0017984786605140162,0.00046587563497848476,0.0017607973286891741,0.0017796379946015952
x190,0.3661280071789288,0.0013374173677134188,0.0005871918405797535,0.0022193172312363115,0.0017783672994748651
x459,0.38739902827479883,0.001415117605020619,0.000564453741772664,0.002133377592772835,0.001774247598896727
x337,0.571481047916186,0.0020875449673770784,0.00038467863496051093,0.0014539097175012101,0.0017707273424391442
x576,0.48147653695093473,0.0017587703481804304,0.0004670991335793349,0.0017654215951377326,0.0017620959716590815
x419,0.34565228752951765,0.0012626222617979886,0.0005968160753966729,0.0022556924474613277,0.001759157354629658
x182,0.10661208882926158,0.00038943991285205935,0.0008261553371759852,0.003122490213185242,0.0017559650630186506
x147,0.4841112961701322,0.0017683947764415976,0.00045706248310721905,0.001727487635914678,0.0017479412061781377
x307,0.2944227435880832,0.0010754874879924205,0.0006387697921549106,0.002414258354003959,0.0017448729209981898
x746,0.4741231092564252,0.001731909245729845,0.00045905673806053197,0.0017350250096918678,0.0017334671277108565
x387,0.4546385404047513,0.0016607346830804998,0.00047740717326724246,0.001804381281765963,0.0017325579824232313
x262,0.022928506431309118,8.375481284056886e-05,0.0008829111867695573,0.0033370014278712415,0.0017103781203559052
x109,0.3445011294536256,0.001258417233028012,0.0005706882188598574,0.0021569410714712025,0.0017076791522496072
x692,0.24258114613469128,0.0008861169633543252,0.0006684144983122615,0.002526301816878014,0.0017062093901161696
x246,0.5302632975620704,0.0019369819563514559,0.0003898417384218804,0.0014734238927444484,0.0017052029245479521
x160,0.6144750662076343,0.002244596451129509,0.00030603247565612,0.0011566631203031614,0.0017006297857163353
x138,0.7133245394461977,0.0026056805520624626,0.00021036274040008167,0.0007950751735907036,0.001700377862826583
x83,0.45371190792572447,0.0016573498167314685,0.0004559298166041997,0.0017232066733507004,0.0016902782450410846
x175,0.3836239904336665,0.0014013278892012599,0.0005224469847194257,0.0019746112181165316,0.0016879695536588957
x338,0.521898746670571,0.0019064273540919602,0.00038809813728326226,0.0014668338760175166,0.0016866306150547384
x28,9.729347367013487e-05,3.554002395342983e-07,0.0008896568338744291,0.003362496895997809,0.0016814261481186716
x559,0.24250796460418125,0.0008858496408660673,0.0006462373407639894,0.0024424822804244286,0.001664165960645248
x794,0.6655384225579721,0.002431124163562352,0.0002340265589729302,0.0008845136103777685,0.00165781888697006
x772,0.13382809299774512,0.0004888563899884349,0.0007462268985821058,0.002820397185356261,0.0016546267876723479
x411,0.6346046391030195,0.0023181271285621823,0.0002610787950002965,0.0009867587190627407,0.0016524429238124615
x259,0.4644685778653987,0.001696642514678639,0.00042533599967153337,0.0016075760048098733,0.0016521092597442562
x792,0.24656473537395582,0.0009006684899514833,0.0006315298108984443,0.0023868945283410554,0.0016437815091462694
x815,0.4648287567453581,0.0016979582006685008,0.0004189155531352277,0.001583309646448718,0.0016406339235586094
x336,0.236329059722038,0.0008632789154891663,0.0006325793673955577,0.002390861373004462,0.0016270701442468141
x352,0.23506437694662252,0.0008586591959503056,0.0006303174434072112,0.0023823123324079034,0.0016204857641791046
x450,0.2331739215516564,0.0008517536114865647,0.0006292836330490609,0.0023784050009650684,0.0016150793062258166
x598,0.5831085687656744,0.002130018768950952,0.00029007438197039637,0.001096348807591591,0.0016131837882712714
x253,3.2889070639109398e-06,1.201394414473241e-08,0.0008477161123608586,0.0032039801055504997,0.0016019960597473222
x822,0.5394002035404941,0.0019703578699748476,0.00032496722025080686,0.0012282278152528686,0.001599292842613858
x732,0.3996778942589566,0.0014599706845475633,0.0004547043308654793,0.0017185748964276912,0.0015892727904876273
x481,0.3526111289961427,0.0012880419927503938,0.0005001319156542405,0.0018902704390558129,0.0015891562159031033
x277,0.14196604845929353,0.0005185832689994528,0.0007015496290163495,0.002651537491914377,0.001585060380456915
x408,0.34202000806978106,0.0012493540235354445,0.0005078152985158429,0.001919310120469138,0.0015843320720022912
x511,0.13152864480083654,0.00048045680870974856,0.000709725834467041,0.0026824398178474694,0.001581448313278609
x86,0.3800471436859664,0.0013882621393317461,0.00046415385103238874,0.0017542897709951432,0.0015712759551634447
x368,0.09087113308769827,0.000331940275620301,0.0007419603520079064,0.002804271586062095,0.001568105930841198
x453,0.3081984519541836,0.001125808335510578,0.0005274616504458866,0.0019935643664515577,0.0015596863509810678
x78,0.5702637354619268,0.0020830982853796954,0.00026949812565870763,0.0010185799473469068,0.001550839116363301
x304,0.33886322016314013,0.0012378226932636635,0.0004884757055150586,0.001846215283270173,0.0015420189882669182
x691,0.3697750054816145,0.0013507393719698413,0.0004497068425304503,0.001699686670794512,0.0015252130213821765
x718,0.3733515422751372,0.0013638039896175858,0.00044041565382612523,0.001664570216911539,0.0015141871032645624
x198,1.3380848893119666e-06,4.887847789164446e-09,0.0008005158015033944,0.0030255844672489604,0.0015127946775483749
x464,0.5311086446543913,0.001940069897893343,0.00028581691450190036,0.0010802575231743344,0.0015101637105338387
x124,0.25007563042698266,0.0009134933269704183,0.0005570304016121346,0.00210532075411628,0.0015094070405433492
x50,0.4927030231690018,0.0017997792230876716,0.0003216794947846169,0.001215801713126712,0.0015077904681071919
x292,0.2334670317403601,0.000852824304384512,0.0005704489803232675,0.002156036858963574,0.0015044305816740429
x420,0.33142849255652124,0.0012106646129465487,0.00047568194576092985,0.0017978607089855544,0.0015042626609660516
x545,0.015440382323950933,5.6401682141992954e-05,0.0007782938790765049,0.0029415957399796925,0.0014989987110608427
x365,0.2027922955985815,0.0007407735350862428,0.0005962229353766906,0.002253450648826008,0.0014971120919561253
x754,0.6038406320973655,0.002205750264560868,0.000203693916983858,0.0007698700639538179,0.001487810164257343
